(-1650.964736285256, -5493.6034370999605, 4232.792656653447)
(-1653.5512824166653, -5497.389861044429, 4226.88142155909)
(-1656.1360123942295, -5501.170244814738, 4220.965526240337)
(-1658.71892279818, -5504.944583398658, 4215.044978518307)
(-1661.3000090615476, -5508.712870120204, 4209.119788862588)
(-1663.8792706427669, -5512.4751041805475, 4203.189958520807)
(-1666.4567024084215, -5516.231278086618, 4197.255499295527)
(-1669.0323038150038, -5519.981391041507, 4191.3164124383875)
(-1671.6060703108715, -5523.725436409009, 4185.372708446355)
(-1674.178000207555, -5527.463411729006, 4179.424391217871)
(-1676.748088960224, -5531.195310390609, 4173.471471270059)
(-1679.316335455489, -5534.921130773973, 4167.513951184664)
(-1681.8827368685534, -5538.640868770311, 4161.551837513969)
(-1684.4472898028546, -5542.354519451364, 4155.585138145637)
(-1687.0099891553914, -5546.062075428773, 4149.613864963221)
(-1689.570837240333, -5549.763540038741, 4143.638012580362)
(-1692.1298278166764, -5553.458904253977, 4137.657595546092)
(-1694.6869569334722, -5557.148162367205, 4131.6726231090925)
(-1697.2422251902863, -5560.8313152374385, 4125.683093868946)
(-1699.7956280683768, -5564.508356342596, 4119.689018410763)
(-1702.3471616232994, -5568.179279999512, 4113.690406002113)
(-1704.8968247515536, -5571.8440846154335, 4107.68725924386)
(-1707.4446152129533, -5575.502766961574, 4101.679583404035)
(-1709.9905268038472, -5579.1553181276795, 4095.667393117455)
(-1712.5345606894068, -5582.801739779152, 4089.6506856409746)
(-1715.0767118051313, -5586.442024649832, 4083.6294729482897)
(-1717.616977919495, -5590.076169540656, 4077.603760329913)
(-1720.155356238399, -5593.704170447867, 4071.5735544181775)
(-1722.6918439684855, -5597.32602337421, 4065.5388618513884)
(-1725.226438318905, -5600.941724329318, 4059.499689272542)
(-1727.7591370639825, -5604.551270131828, 4053.4560419848494)
(-1730.2899368531503, -5608.154656000031, 4047.407927984076)
(-1732.8188337774118, -5611.751876365071, 4041.3553566216665)
(-1735.3458261795265, -5615.342928868006, 4035.2983318716756)
(-1737.8709124036834, -5618.927811146332, 4029.236857703194)
(-1740.3940885467402, -5622.506517651544, 4023.1709434829136)
(-1742.9153501491653, -5626.079042058696, 4017.100599942059)
(-1745.43469836412, -5629.645385993, 4011.025824308433)
(-1747.9521270543003, -5633.205540761222, 4004.9466313755925)
(-1750.46763401305, -5636.759503239571, 3998.8630264873655)
(-1752.9812175906725, -5640.307271093587, 3992.775013635625)
(-1755.4928750216798, -5643.848840410946, 3986.6825995188724)
(-1758.0026024236136, -5647.384205714152, 3980.585793556005)
(-1760.5103975953357, -5650.913363897171, 3974.484601103624)
(-1763.0162577772069, -5654.436311072037, 3968.379028879205)
(-1765.5201802112686, -5657.953043357544, 3962.269083605399)
(-1768.022162144889, -5661.463556880001, 3956.1547720074473)
(-1770.5222013792747, -5664.96784855056, 3950.0360994569714)
(-1773.0202946085108, -5668.465913727557, 3943.913074049099)
(-1775.5164379710661, -5671.957747004845, 3937.7857052543786)
(-1778.0106303908124, -5675.4433468688, 3931.653995728894)
(-1780.5028685654759, -5678.922708701785, 3925.517953588194)
(-1782.9931503080413, -5682.395829443091, 3919.3775842209866)
(-1785.4814712168793, -5685.862702951105, 3913.232898487551)
(-1787.9678307688175, -5689.323328491601, 3907.08389768584)
(-1790.4522240160247, -5692.77769917336, 3900.9305940574313)
(-1792.9346504347989, -5696.225814264598, 3894.7729889032335)
(-1795.4151061898344, -5699.667668429194, 3888.6110917386313)
(-1797.8935868968622, -5703.103255584924, 3882.4449134661068)
(-1800.3700931390865, -5706.532576533036, 3876.27445264407)
(-1802.8446205357334, -5709.9556252010825, 3870.099720181361)
(-1805.3171652649928, -5713.372396299928, 3863.9207256268046)
(-1807.7877257081682, -5716.782887590274, 3857.7374730380125)
(-1810.2563002452225, -5720.18709682862, 3851.5499664697663)
(-1812.7228845116676, -5723.585017991395, 3845.3582168634944)
(-1815.1874768923233, -5726.976648847739, 3839.1622282818253)
(-1817.6500735780808, -5730.36198415284, 3832.9620103049074)
(-1820.110672955485, -5733.741021684017, 3826.757567001731)
(-1822.5692706759621, -5737.11375546662, 3820.548909346379)
(-1825.0258662231925, -5740.480184786906, 3814.336038650879)
(-1827.4804552534413, -5743.840303688232, 3808.118965902209)
(-1829.9330356123855, -5747.19410921915, 3801.897696565566)
(-1832.3836046041147, -5750.54159768616, 3795.672237490268)
(-1834.8321600751322, -5753.882766144524, 3789.442594147209)
(-1837.2786976986706, -5757.21760868688, 3783.2087775550444)
(-1839.7232164166544, -5760.546123867864, 3776.970790420098)
(-1842.165712995906, -5763.86830727915, 3770.728640997767)
(-1844.606184205909, -5767.1841545248435, 3764.482337552816)
(-1847.0446289903407, -5770.493664163777, 3758.2318827940326)
(-1849.4810430385635, -5773.796830340445, 3751.977287774716)
(-1851.91542421229, -5777.093650153788, 3745.7185579935513)
(-1854.3477703759968, -5780.384120704481, 3739.455698948434)
(-1856.7780783094354, -5783.668237634272, 3733.1887189304202)
(-1859.206344801036, -5786.945996598313, 3726.917626235428)
(-1861.632566640078, -5790.217393263955, 3720.642429169991)
(-1864.056743856584, -5793.482427665041, 3714.363127663618)
(-1866.4788721638236, -5796.74109402074, 3708.0797328182894)
(-1868.898948357874, -5799.993388019541, 3701.7922529542543)
(-1871.316969779196, -5803.239306084395, 3695.500694998015)
(-1873.7329348423823, -5806.478846084697, 3689.2050630807803)
(-1876.146840889251, -5809.712004448939, 3682.905364133045)
(-1878.5586847267973, -5812.938776895497, 3676.6016064931086)
(-1880.9684620928979, -5816.159157723981, 3670.2938013157323)
(-1883.376173019295, -5819.373146972316, 3663.98194853288)
(-1885.781814854167, -5822.580741092787, 3657.6660550914694)
(-1888.1853828097578, -5825.781933699261, 3651.346133568319)
(-1890.5868747796005, -5828.9767219853975, 3645.0221895220307)
(-1892.98628972398, -5832.165104563182, 3638.6942256965126)
(-1895.3836234014373, -5835.347075792038, 3632.3622532832455)
(-1897.7788737087003, -5838.522632878258, 3626.026277849572)
(-1900.1720380109375, -5841.691772325297, 3619.6863063743535)
(-1902.5631136751683, -5844.854490643652, 3613.342345841255)
(-1904.952097540116, -5848.010783649667, 3606.994404650442)
(-1907.3389885734096, -5851.160649972519, 3600.642485555214)
(-1909.7237830836218, -5854.304084738157, 3594.2865983772926)
(-1912.1064779187523, -5857.441083788711, 3587.926751532113)
(-1914.4870709879972, -5860.571644370211, 3581.5629506122036)
(-1916.8655596732203, -5863.695763036021, 3575.195202627113)
(-1919.2419418877894, -5866.8134370395255, 3568.8235131724014)
(-1921.6162139575238, -5869.924661560934, 3562.4478921036534)
(-1923.9883732749756, -5873.029433179632, 3556.0683464444614)
(-1926.3584188119448, -5876.127750547061, 3549.6848789646983)
(-1928.726346379508, -5879.219608182567, 3543.2975009544234)
(-1931.0921544263063, -5882.305004057804, 3536.9062166083527)
(-1933.4558387718962, -5885.383932719331, 3530.511037233443)
(-1935.817397869621, -5888.456392151748, 3524.1119670318776)
(-1938.176830696349, -5891.522381016649, 3517.7090087782694)
(-1940.5341320311313, -5894.581892526624, 3511.3021766468723)
(-1942.889299283064, -5897.634923322253, 3504.8914777013847)
(-1945.2423324835906, -5900.681473436535, 3498.47691187032)
(-1947.5932274688262, -5903.721537475932, 3492.058490499387)
(-1949.941981132789, -5906.755111420206, 3485.6362220868746)
(-1952.288590892607, -5909.78219193436, 3479.2101137110935)
(-1954.633055211967, -5912.802777033111, 3472.780169591997)
(-1956.9753720315196, -5915.816864057025, 3466.3463953791484)
(-1959.3155361697382, -5918.824446338286, 3459.9088053179844)
(-1961.653547136899, -5921.825523246879, 3453.4674007748936)
(-1963.989402361035, -5924.820091475374, 3447.0221888430196)
(-1966.323097713005, -5927.808145731388, 3440.5731809267595)
(-1968.6546327049227, -5930.789685385047, 3434.1203783911287)
(-1970.9840032143477, -5933.764705162834, 3427.663792651177)
(-1973.3112066803608, -5936.733201794718, 3421.203430823063)
(-1975.6362415804383, -5939.695173334411, 3414.7392971489776)
(-1977.9591053551214, -5942.65061651759, 3408.271398748809)
(-1980.2797939006389, -5945.599526121622, 3401.799747065621)
(-1982.5983067287161, -5948.541901524864, 3395.3243434719584)
(-1984.914640258615, -5951.477738176021, 3388.84519797879)
(-1987.2287909108009, -5954.407031542175, 3382.3623206117845)
(-1989.5407576872642, -5957.329780356857, 3375.8757141871106)
(-1991.850538044392, -5960.24598139936, 3369.3853858486827)
(-1994.1581278993388, -5963.155629516532, 3362.891347081266)
(-1996.4635262574577, -5966.058723450608, 3356.3936007056504)
(-1998.766730579619, -5968.955260002415, 3349.8921538802942)
(-2001.0677373103238, -5971.845234696227, 3343.387016659266)
(-2003.3665434067857, -5974.728643715488, 3336.878197662679)
(-2005.663148900176, -5977.605487092464, 3330.3656968192863)
(-2007.9575497281028, -5980.475759735161, 3323.8495256484325)
(-2010.249742858362, -5983.3394578491725, 3317.329692780057)
(-2012.539726280751, -5986.196578922791, 3310.8062039489582)
(-2014.8274974765507, -5989.047119812373, 3304.2790663433234)
(-2017.1130539304227, -5991.891077381657, 3297.748287154707)
(-2019.396393129489, -5994.72844850169, 3291.213873578703)
(-2021.6775130699252, -5997.5592306797, 3284.675831360685)
(-2023.9564097207071, -6000.383418914375, 3278.1341720696914)
(-2026.2330826045388, -6003.201012611575, 3271.588897092557)
(-2028.5075271917074, -6006.012006164524, 3265.0400194654867)
(-2030.7797430058733, -6008.816398981946, 3258.4875405769403)
(-2033.0497260294271, -6011.614186104962, 3251.9314720199804)
(-2035.317474274654, -6014.405365080526, 3245.371819559549)
(-2037.5829852456257, -6017.189932837991, 3238.80859042554)
(-2039.846256452609, -6019.967886314351, 3232.241791848995)
(-2042.1072864121581, -6022.739223685231, 3225.6714281423447)
(-2044.3660696202353, -6025.503938207746, 3219.097515318363)
(-2046.6226066124577, -6028.262030535331, 3212.520051847258)
(-2048.87689440123, -6031.013497013934, 3205.9390464382336)
(-2051.12893000671, -6033.758334002971, 3199.3545078050884)
(-2053.3787099506862, -6036.4965372665965, 3192.7664461366167)
(-2055.6262327639893, -6039.228105015858, 3186.174865762406)
(-2057.871496972678, -6041.953035457123, 3179.5797710122074)
(-2060.114499107917, -6044.671324376768, 3172.9811720851294)
(-2062.3552357069243, -6047.3829675803045, 3166.3790791907777)
(-2064.593705802253, -6050.087963897261, 3159.7734951998987)
(-2066.8299074297342, -6052.786310947923, 3153.1644259179193)
(-2069.063835641642, -6055.478002765783, 3146.5518859818635)
(-2071.295490469978, -6058.163039386835, 3139.935875323344)
(-2073.5248674736144, -6060.84141546924, 3133.3164071213578)
(-2075.751966186101, -6063.513130450852, 3126.693482780158)
(-2077.9767826718203, -6066.178179608646, 3120.067114016899)
(-2080.199314980332, -6068.836560607144, 3113.437306661237)
(-2082.419560173747, -6071.488269934069, 3106.8040694959477)
(-2084.637517294019, -6074.13330644114, 3100.167405401902)
(-2086.8531824199117, -6076.77166545262, 3093.527326122158)
(-2089.066553610509, -6079.403344656806, 3086.883837497514)
(-2091.277627940112, -6082.028340577004, 3080.236948329005)
(-2093.4864044533474, -6084.646652076654, 3073.586661504666)
(-2095.692879738067, -6087.258275107841, 3066.9329873096976)
(-2097.897050877294, -6089.86320622058, 3060.27593455907)
(-2100.0989164302077, -6092.461443710029, 3053.6155076265063)
(-2102.2984725056954, -6095.052982988129, 3046.951718299632)
(-2104.4957176680164, -6097.6378223634365, 3040.284570958534)
(-2106.6906504766184, -6100.215960139868, 3033.614069983596)
(-2108.883268028687, -6102.787392903214, 3026.9402242063334)
(-2111.073565476316, -6105.35211497359, 3020.263048409034)
(-2113.261543337894, -6107.910126959327, 3013.582541040318)
(-2115.4471982340497, -6110.461424906271, 3006.898712432126)
(-2117.6305282457147, -6113.006006575341, 3000.211568464501)
(-2119.8115295179714, -6115.543867473999, 2993.5211209700938)
(-2121.9902011098407, -6118.075006508709, 2986.8273728589634)
(-2124.166540624999, -6120.599420893101, 2980.130331506318)
(-2126.3405451855597, -6123.117107288962, 2973.4300057824507)
(-2128.5122119196967, -6125.628062371593, 2966.726404563177)
(-2130.6815389241688, -6128.132283942294, 2960.0195337468713)
(-2132.8485238141234, -6130.629769249067, 2953.309400725921)
(-2135.013164208239, -6133.120515547414, 2946.596012895586)
(-2137.1754577277884, -6135.604520100318, 2939.8793776547705)
(-2139.3354015151717, -6138.081779627925, 2933.159503902098)
(-2141.492994637648, -6140.55229305907, 2926.4363945581986)
(-2143.648233762603, -6143.016056575605, 2919.710060021781)
(-2145.8011155623944, -6145.473066378856, 2912.980510702359)
(-2147.9516391108273, -6147.923321411173, 2906.2477495255353)
(-2150.0998020405013, -6150.366818975934, 2899.5117839118047)
(-2152.2456010369197, -6152.803555301552, 2892.7726242805975)
(-2154.3890337410703, -6155.233527715446, 2886.0302780637912)
(-2156.5300992289217, -6157.656735167416, 2879.2847481909243)
(-2158.6687937172724, -6160.073173376118, 2872.5360465978256)
(-2160.8051153317124, -6162.482840226785, 2865.7841792233658)
(-2162.9390617259096, -6164.885733072467, 2859.0291535084966)
(-2165.0706315009397, -6167.281850338122, 2852.270973892767)
(-2167.1998194716703, -6169.671186198422, 2845.5096568465706)
(-2169.3266266146256, -6172.053741751581, 2838.745199295472)
(-2171.451048698649, -6174.42951225629, 2831.9776147121856)
(-2173.5730838620234, -6176.798495633944, 2825.2069090523596)
(-2175.692729773815, -6179.160689282739, 2818.4330897782493)
(-2177.809984104354, -6181.5160906083975, 2811.65616435669)
(-2179.924844526633, -6183.864697024209, 2804.8761402579426)
(-2182.037309187231, -6186.206506471146, 2798.093023445544)
(-2184.147374824859, -6188.5415153357735, 2791.3068244141514)
(-2186.2550386531784, -6190.8697205414355, 2784.517552157235)
(-2188.360300701462, -6193.191122118763, 2777.7252066049637)
(-2190.4631577155046, -6195.505716476979, 2770.9297982630005)
(-2192.5636055143286, -6197.813499019825, 2764.1313406708846)
(-2194.661643196181, -6200.114468760303, 2757.3298367871676)
(-2196.757269852276, -6202.408624700818, 2750.5252895682593)
(-2198.8504808495304, -6204.69596176886, 2743.7177140809604)
(-2200.941274819343, -6206.976478475457, 2736.9071148039893)
(-2203.0296490013475, -6209.250171812075, 2730.093500759817)
(-2205.1156029581625, -6211.517041301243, 2723.2768733942276)
(-2207.199131612306, -6213.777081429145, 2716.457249320322)
(-2209.2802345325654, -6216.030291730434, 2709.634629987758)
(-2211.3589094290887, -6218.276669727368, 2702.8090229167046)
(-2213.4351526321952, -6220.516211457568, 2695.980440186759)
(-2215.5089632474037, -6222.748915959793, 2689.1488847692603)
(-2217.580338995761, -6224.974780779054, 2682.3143641921)
(-2219.649276218703, -6227.193801989485, 2675.4768905522005)
(-2221.7157740254797, -6229.405978638944, 2668.636466824459)
(-2223.779830145255, -6231.611308295243, 2661.793100546634)
(-2225.8414418493835, -6233.809788045572, 2654.946800784733)
(-2227.9006064154964, -6236.001414990797, 2648.0975766095207)
(-2229.957321583723, -6238.186186730721, 2641.245435572804)
(-2232.011586010061, -6240.36410184014, 2634.39038217948)
(-2234.0633969798573, -6242.5351574427905, 2627.5324255103906)
(-2236.1127526948, -6244.699351637396, 2620.6715715991018)
(-2238.1596499918332, -6246.856681086891, 2613.807831061212)
(-2240.2040866252055, -6249.007143429165, 2606.9412114642446)
(-2242.2460617120078, -6251.150737737955, 2600.0717157951763)
(-2244.285572099994, -6253.287460703645, 2593.1993546803797)
(-2246.3226150948817, -6255.417309509502, 2586.3241372264483)
(-2248.3571884614275, -6257.540281823991, 2579.446071013989)
(-2250.3892908717903, -6259.656376263059, 2572.5651605640237)
(-2252.418920090126, -6261.765590501339, 2565.681413461906)
(-2254.4460729864218, -6263.867921287253, 2558.794840356967)
(-2256.4707477840902, -6265.963366785269, 2551.905447311566)
(-2258.492942260909, -6268.051924697447, 2545.0132419193887)
(-2260.5126541950885, -6270.133592733601, 2538.1182317791136)
(-2262.529881369464, -6272.20836861113, 2531.2204244910386)
(-2264.5446220164836, -6274.276250514343, 2524.3198261241096)
(-2266.556872578377, -6276.337234798407, 2517.416448892649)
(-2268.5666326381524, -6278.391321037445, 2510.510294262716)
(-2270.5738990913674, -6280.438506061176, 2503.6013729196216)
(-2272.5786683966053, -6282.478786266165, 2496.6896970931557)
(-2274.580941029301, -6284.512162138808, 2489.7752651772735)
(-2276.5807130070234, -6286.538629636436, 2482.858090945304)
(-2278.577982579418, -6288.558186990901, 2475.9381804852187)
(-2280.5727471095574, -6290.5708315417705, 2469.0155429661295)
(-2282.5650057375774, -6292.576562423962, 2462.0901813990845)
(-2284.5547549468297, -6294.575376098485, 2455.1621080382893)
(-2286.541992551921, -6296.567270379597, 2448.2313305251296)
(-2288.526718140212, -6298.552244852069, 2441.2978503295053)
(-2290.5089277625457, -6300.530295570162, 2434.3616812643486)
(-2292.4886179233426, -6302.501419058084, 2427.4228356099475)
(-2294.4657899757963, -6304.465616663599, 2420.4813086650574)
(-2296.4404399827627, -6306.422884477996, 2413.5371142580693)
(-2298.4125653403294, -6308.373219923821, 2406.5902615881205)
(-2300.382163882699, -6310.316620869233, 2399.6407583173886)
(-2302.349234763524, -6312.253086479777, 2392.6886074669)
(-2304.313774070688, -6314.1826129114625, 2385.7338228886883)
(-2306.275781397825, -6316.105199767503, 2378.7764060600607)
(-2308.235252843419, -6318.0208432316485, 2371.8163708431875)
(-2310.1921880008485, -6319.929542910296, 2364.8537187176507)
(-2312.146583414962, -6321.831295437141, 2357.8884620050094)
(-2314.098437809609, -6323.72609957567, 2350.9206052856616)
(-2316.0477481740654, -6325.613952408091, 2343.9501593410464)
(-2317.9945123693433, -6327.494851871977, 2336.977131858296)
(-2319.9387295588062, -6329.3687971606605, 2330.0015258691856)
(-2321.8803967405306, -6331.235785384257, 2323.0233521666264)
(-2323.8195109204325, -6333.09581367296, 2316.0426215505477)
(-2325.7560716959765, -6334.948881645533, 2309.0593355054007)
(-2327.6900756496757, -6336.794986034569, 2302.0735063882576)
(-2329.6215206581905, -6338.634124824161, 2295.08514190438)
(-2331.55040546304, -6340.466296819424, 2288.0942466475376)
(-2333.4767279445673, -6342.291500010577, 2281.1008283240794)
(-2335.4004851313593, -6344.10973158819, 2274.1048977555142)
(-2337.3216753421802, -6345.920989969247, 2267.1064610982903)
(-2339.2402964667126, -6347.725273171943, 2260.1055260695575)
(-2341.156346827044, -6349.522579620972, 2253.1020988281425)
(-2343.0698230406692, -6351.3129061530235, 2246.096191771172)
(-2344.9807242875017, -6353.096252006309, 2239.0878079465383)
(-2346.889048467904, -6354.872615225354, 2232.0769550799782)
(-2348.794792638967, -6356.641993076731, 2225.063644019643)
(-2350.6979547107, -6358.404383629763, 2218.047882499627)
(-2352.598533864513, -6360.159786130548, 2211.029673571638)
(-2354.496526745106, -6361.9081974855735, 2204.0090296562216)
(-2356.3919316937504, -6363.649616173947, 2196.9859569320197)
(-2358.284746630245, -6365.384040291445, 2189.960463142285)
(-2360.174969057181, -6367.111467558128, 2182.9325575963794)
(-2362.0625985817037, -6368.831897617502, 2175.9022417869664)
(-2363.947631031092, -6370.545326672977, 2168.8695312843)
(-2365.8300655979656, -6372.251753996952, 2161.83442914798)
(-2367.709898540532, -6373.951176210732, 2154.796949397994)
(-2369.5871307265106, -6375.643594100181, 2147.757088831206)
(-2371.4617575861334, -6377.329003552363, 2140.7148646056353)
(-2373.333777483225, -6379.0074031071335, 2133.670282920513)
(-2375.2031896140047, -6380.678792047843, 2126.6233468394294)
(-2377.069990677304, -6382.3431674306, 2119.5740688350106)
(-2378.934179043114, -6384.000527809209, 2112.5224551103624)
(-2380.7957526646046, -6385.650871373061, 2105.4685134414017)
(-2382.6547095006463, -6387.294196319076, 2098.412251604307)
(-2384.511047512548, -6388.930500852023, 2091.353677378209)
(-2386.364764663631, -6390.559783184584, 2084.292798545563)
(-2388.2158593323993, -6392.1820418972275, 2077.2296213192844)
(-2390.064329075019, -6393.797274855095, 2070.1641550575614)
(-2391.9101706325014, -6395.405479223477, 2063.0964122677797)
(-2393.7533844464897, -6397.00665539235, 2056.026391307069)
(-2395.5939668516835, -6398.600800184266, 2048.954106260794)
(-2397.4319166484997, -6400.187912567913, 2041.8795617796109)
(-2399.2672305954275, -6401.767989753897, 2034.8027703850619)
(-2401.099907905426, -6403.341031074132, 2027.7237351574486)
(-2402.9299461606597, -6404.907034459296, 2020.642465474836)
(-2404.757343759815, -6406.465998546263, 2013.5589675689)
(-2406.582097480635, -6408.01792059568, 2006.473253976624)
(-2408.404206539889, -6409.562799952092, 1999.3853277829378)
(-2410.2236689386405, -6411.100634925026, 1992.2951968000525)
(-2412.040481872039, -6412.631423152503, 1985.2028719992725)
(-2413.8546441559465, -6414.155163645562, 1978.1083580448283)
(-2415.6661521886645, -6415.671853390992, 1971.011669072316)
(-2417.4750064014743, -6417.181492758713, 1963.9128034344205)
(-2419.281204004845, -6418.684079420986, 1956.8117721111703)
(-2421.0847414093323, -6420.179610407401, 1949.7085892541922)
(-2422.8856178461983, -6421.66808509192, 1942.6032579547243)
(-2424.683832540273, -6423.149502837827, 1935.495781302588)
(-2426.479381118407, -6424.62386005308, 1928.3861766210418)
(-2428.2722632138484, -6426.091156446681, 1921.2744454220215)
(-2430.062476856982, -6427.551390414846, 1914.16059554668)
(-2431.850018892726, -6429.004559393806, 1907.0446395848614)
(-2433.634888555409, -6430.45066277196, 1899.9265806338308)
(-2435.417083490154, -6431.889698649535, 1892.8064281241343)
(-2437.19660293058, -6433.3216664117235, 1885.684185151663)
(-2438.9734417591812, -6434.7465619552195, 1878.5598722457746)
(-2440.7476007992686, -6436.164385953354, 1871.433486168602)
(-2442.5190777094135, -6437.575136539253, 1864.3050363595576)
(-2444.2878697582064, -6438.978811549043, 1857.1745338503329)
(-2446.0539754025926, -6440.375409768551, 1850.0419849157317)
(-2447.817392706417, -6441.764929677112, 1842.907397419673)
(-2449.5781193448042, -6443.147369455261, 1835.7707808163152)
(-2451.33615495527, -6444.5227288230035, 1828.6321366204702)
(-2453.091494871157, -6445.891004144546, 1821.491483821332)
(-2454.8441395168775, -6447.252195761048, 1814.348820759526)
(-2456.594086576513, -6448.606301881674, 1807.204156898754)
(-2458.341333744174, -6449.953320729117, 1800.057501702798)
(-2460.0858791042706, -6451.293250837943, 1792.9088630514805)
(-2461.8277195821292, -6452.626089863622, 1785.7582535996905)
(-2463.566855596932, -6453.951838134776, 1778.6056716847404)
(-2465.3032836914695, -6455.270493025508, 1771.451131556909)
(-2467.037002351553, -6456.582053397291, 1764.294639512001)
(-2468.7680096771487, -6457.886517824087, 1757.1362034402187)
(-2470.496304155722, -6459.1838851754765, 1749.9758296406437)
(-2472.221882741145, -6460.474153177753, 1742.813530786383)
(-2473.9447450792445, -6461.7573215763605, 1735.649308400093)
(-2475.664887747687, -6463.033387835362, 1728.4831767560947)
(-2477.3823103948916, -6464.302351703126, 1721.315137376666)
(-2479.0970099904703, -6465.564210952079, 1714.1452029487177)
(-2480.8089850396227, -6466.818964494238, 1706.9733797814802)
(-2482.5182344266123, -6468.066611520177, 1699.7996725899015)
(-2484.2247539980144, -6469.30714901476, 1692.6240988596435)
(-2485.9285445460932, -6470.5405775642885, 1685.4466553262648)
(-2487.6296026835603, -6471.76689472792, 1678.267356290248)
(-2489.3279273061044, -6472.986099719574, 1671.0862064707171)
(-2491.023515419177, -6474.198190404985, 1663.90321857894)
(-2492.716366676716, -6475.403166546783, 1656.718394140653)
(-2494.4064777165713, -6476.601025765595, 1649.5317474710728)
(-2496.093848192531, -6477.791767827435, 1642.3432800978649)
(-2497.7784751295953, -6478.975390643656, 1635.1530047423846)
(-2499.4603566838, -6480.151892935377, 1627.9609293334572)
(-2501.139491763229, -6481.321273949858, 1620.7670585988672)
(-2502.815878899347, -6482.483532672235, 1613.5713988678715)
(-2504.48951476436, -6483.6386668084615, 1606.3739644760094)
(-2506.160397528438, -6484.786675116126, 1599.1747633610662)
(-2507.828527222179, -6485.9275576250075, 1591.973795449806)
(-2509.4939009011987, -6487.061312330774, 1584.7710734860098)
(-2511.156516373586, -6488.187937755125, 1577.5666070119962)
(-2512.8163718190253, -6489.307432682774, 1570.3604039728157)
(-2514.4734665294777, -6490.419796645526, 1563.152467501191)
(-2516.127797213999, -6491.525027449573, 1555.9428119585682)
(-2517.779363535363, -6492.623124881382, 1548.7314388764814)
(-2519.4281625823664, -6493.714087017207, 1541.5183610166416)
(-2521.0741929158485, -6494.797912921749, 1534.3035847285194)
(-2522.7174531018504, -6495.874601660477, 1527.087116358022)
(-2524.3579406089434, -6496.944151589895, 1519.8689670724186)
(-2525.995653643346, -6498.006561557889, 1512.6491448301003)
(-2527.6305915050675, -6499.061831122, 1505.4276527711183)
(-2529.2627509494455, -6500.1099582024235, 1498.2045052822123)
(-2530.8921316428605, -6501.150942598603, 1490.979703898775)
(-2532.518730351779, -6502.184782259322, 1483.7532630140822)
(-2534.142546382598, -6503.2114767596995, 1476.525185772496)
(-2535.763577596693, -6504.231024759685, 1469.295481748872)
(-2537.3818222196555, -6505.2434251581135, 1462.0641589134327)
(-2538.997278839125, -6506.2486770846435, 1454.8312236292102)
(-2540.6099453290217, -6507.246779227557, 1447.5966854762485)
(-2542.2198192061473, -6508.237730070806, 1440.3605556517743)
(-2543.8268994296045, -6509.221528990104, 1433.122838912302)
(-2545.4311853094364, -6510.1981755735715, 1425.88353840598)
(-2547.0326736619263, -6511.167667893772, 1418.6426685525269)
(-2548.631361668891, -6512.130004270554, 1411.4002421701878)
(-2550.2272504286134, -6513.0851853783215, 1404.1562543525695)
(-2551.8203371253867, -6514.033209538143, 1396.9107179166233)
(-2553.410618598484, -6514.974074890104, 1389.6636472992107)
(-2554.9980941742697, -6515.907781055119, 1382.4150456527666)
(-2556.5827631729303, -6516.8343276433425, 1375.1649161288844)
(-2558.164621744878, -6517.7537124206565, 1367.9132763969242)
(-2559.7436699214595, -6518.665935421909, 1360.6601263846665)
(-2561.3199049198056, -6519.570995054371, 1353.4054789279978)
(-2562.893325716978, -6520.468890746856, 1346.1493387965809)
(-2564.4639295442917, -6521.359620936443, 1338.8917188305631)
(-2566.031716080647, -6522.243185457921, 1331.632620573304)
(-2567.596682216469, -6523.119582575188, 1324.372058485444)
(-2569.158826938244, -6523.988811741013, 1317.1100373413879)
(-2570.718149231957, -6524.850872403048, 1309.846561913356)
(-2572.27464669708, -6525.705763246929, 1302.5816434380492)
(-2573.82831728418, -6526.553483167324, 1295.3152915418912)
(-2575.3791596427004, -6527.394031444747, 1288.0475126171405)
(-2576.927172076057, -6528.227407177307, 1280.7783146757276)
(-2578.4723525489035, -6529.053609287802, 1273.5077073472653)
(-2580.01470074536, -6529.872637620301, 1266.2356921754938)
(-2581.5542132620067, -6530.684490383555, 1258.9622852643142)
(-2583.0908887605656, -6531.4891668952905, 1251.6874930149252)
(-2584.6247262464103, -6532.286666650937, 1244.4113202082442)
(-2586.155724380645, -6533.076988966646, 1237.1337732450534)
(-2587.6838801270037, -6533.860132293118, 1229.8548666227396)
(-2589.2091918184624, -6534.6360958018195, 1222.574608366647)
(-2590.73165948465, -6535.404879522832, 1215.2929984027153)
(-2592.2512804425915, -6536.166482113739, 1208.0100496149298)
(-2593.768052355652, -6536.920902426622, 1200.7257732731296)
(-2595.281974581743, -6537.668140160475, 1193.4401725436396)
(-2596.793045126484, -6538.408194348921, 1186.1532570788693)
(-2598.301262339483, -6539.14106420145, 1178.8650349098114)
(-2599.806624907965, -6539.866749096195, 1171.5755124472955)
(-2601.3091305156695, -6540.5852479364075, 1164.2847009702712)
(-2602.808778190898, -6541.296560275013, 1156.992605269759)
(-2604.305565293333, -6542.000684881913, 1149.6992382513781)
(-2605.799491521696, -6542.697621632722, 1142.40460146249)
(-2607.2905542444205, -6543.38736931801, 1135.1087078118899)
(-2608.7787518339724, -6544.06992720835, 1127.8115653422356)
